id,name,season,home_team_goal,away_team_goal,difference,total
8138,Germany 1. Bundesliga,2009/2010,0,1,-1,1
8139,Germany 1. Bundesliga,2009/2010,2,1,1,3
8140,Germany 1. Bundesliga,2009/2010,0,1,-1,1
8141,Germany 1. Bundesliga,2009/2010,2,2,0,4
8142,Germany 1. Bundesliga,2009/2010,1,1,0,2
8143,Germany 1. Bundesliga,2009/2010,4,0,4,4
8144,Germany 1. Bundesliga,2009/2010,1,1,0,2
8145,Germany 1. Bundesliga,2009/2010,0,1,-1,1
8146,Germany 1. Bundesliga,2009/2010,1,2,-1,3
8147,Germany 1. Bundesliga,2009/2010,2,2,0,4
8148,Germany 1. Bundesliga,2009/2010,1,0,1,1
8149,Germany 1. Bundesliga,2009/2010,0,0,0,0
8150,Germany 1. Bundesliga,2009/2010,1,2,-1,3
8151,Germany 1. Bundesliga,2009/2010,1,1,0,2
8152,Germany 1. Bundesliga,2009/2010,0,1,-1,1
8153,Germany 1. Bundesliga,2009/2010,0,0,0,0
8154,Germany 1. Bundesliga,2009/2010,1,1,0,2
8155,Germany 1. Bundesliga,2009/2010,2,0,2,2
8156,Germany 1. Bundesliga,2009/2010,2,3,-1,5
8157,Germany 1. Bundesliga,2009/2010,0,6,-6,6
8158,Germany 1. Bundesliga,2009/2010,1,2,-1,3
8159,Germany 1. Bundesliga,2009/2010,0,4,-4,4
8160,Germany 1. Bundesliga,2009/2010,4,0,4,4
8161,Germany 1. Bundesliga,2009/2010,2,2,0,4
8162,Germany 1. Bundesliga,2009/2010,1,3,-2,4
8163,Germany 1. Bundesliga,2009/2010,0,1,-1,1
8164,Germany 1. Bundesliga,2009/2010,0,0,0,0
8165,Germany 1. Bundesliga,2009/2010,0,3,-3,3
8166,Germany 1. Bundesliga,2009/2010,1,1,0,2
8167,Germany 1. Bundesliga,2009/2010,1,0,1,1
8168,Germany 1. Bundesliga,2009/2010,1,2,-1,3
8169,Germany 1. Bundesliga,2009/2010,2,1,1,3
8170,Germany 1. Bundesliga,2009/2010,0,0,0,0
8171,Germany 1. Bundesliga,2009/2010,4,0,4,4
8172,Germany 1. Bundesliga,2009/2010,1,1,0,2
8173,Germany 1. Bundesliga,2009/2010,2,0,2,2
8174,Germany 1. Bundesliga,2009/2010,2,2,0,4
8175,Germany 1. Bundesliga,2009/2010,2,0,2,2
8176,Germany 1. Bundesliga,2009/2010,0,0,0,0
8177,Germany 1. Bundesliga,2009/2010,0,0,0,0
8178,Germany 1. Bundesliga,2009/2010,0,2,-2,2
8179,Germany 1. Bundesliga,2009/2010,2,2,0,4
8180,Germany 1. Bundesliga,2009/2010,1,3,-2,4
8181,Germany 1. Bundesliga,2009/2010,0,0,0,0
8182,Germany 1. Bundesliga,2009/2010,0,4,-4,4
8183,Germany 1. Bundesliga,2009/2010,1,5,-4,6
8184,Germany 1. Bundesliga,2009/2010,1,1,0,2
8185,Germany 1. Bundesliga,2009/2010,5,3,2,8
8186,Germany 1. Bundesliga,2009/2010,1,1,0,2
8187,Germany 1. Bundesliga,2009/2010,5,2,3,7
8188,Germany 1. Bundesliga,2009/2010,3,2,1,5
8189,Germany 1. Bundesliga,2009/2010,2,1,1,3
8190,Germany 1. Bundesliga,2009/2010,1,0,1,1
8191,Germany 1. Bundesliga,2009/2010,3,1,2,4
8192,Germany 1. Bundesliga,2009/2010,1,0,1,1
8193,Germany 1. Bundesliga,2009/2010,2,2,0,4
8194,Germany 1. Bundesliga,2009/2010,3,0,3,3
8195,Germany 1. Bundesliga,2009/2010,2,3,-1,5
8196,Germany 1. Bundesliga,2009/2010,2,0,2,2
8197,Germany 1. Bundesliga,2009/2010,4,2,2,6
8198,Germany 1. Bundesliga,2009/2010,2,0,2,2
8199,Germany 1. Bundesliga,2009/2010,3,1,2,4
8200,Germany 1. Bundesliga,2009/2010,1,0,1,1
8201,Germany 1. Bundesliga,2009/2010,1,0,1,1
8202,Germany 1. Bundesliga,2009/2010,2,3,-1,5
8203,Germany 1. Bundesliga,2009/2010,0,3,-3,3
8204,Germany 1. Bundesliga,2009/2010,1,2,-1,3
8205,Germany 1. Bundesliga,2009/2010,1,0,1,1
8206,Germany 1. Bundesliga,2009/2010,2,3,-1,5
8207,Germany 1. Bundesliga,2009/2010,0,0,0,0
8208,Germany 1. Bundesliga,2009/2010,2,3,-1,5
8209,Germany 1. Bundesliga,2009/2010,0,1,-1,1
8210,Germany 1. Bundesliga,2009/2010,1,1,0,2
8211,Germany 1. Bundesliga,2009/2010,2,2,0,4
8212,Germany 1. Bundesliga,2009/2010,1,0,1,1
8213,Germany 1. Bundesliga,2009/2010,0,3,-3,3
8214,Germany 1. Bundesliga,2009/2010,1,1,0,2
8215,Germany 1. Bundesliga,2009/2010,1,0,1,1
8216,Germany 1. Bundesliga,2009/2010,4,1,3,5
8217,Germany 1. Bundesliga,2009/2010,4,2,2,6
8218,Germany 1. Bundesliga,2009/2010,3,0,3,3
8219,Germany 1. Bundesliga,2009/2010,1,1,0,2
8220,Germany 1. Bundesliga,2009/2010,1,3,-2,4
8221,Germany 1. Bundesliga,2009/2010,1,1,0,2
8222,Germany 1. Bundesliga,2009/2010,2,1,1,3
8223,Germany 1. Bundesliga,2009/2010,3,0,3,3
8224,Germany 1. Bundesliga,2009/2010,3,1,2,4
8225,Germany 1. Bundesliga,2009/2010,1,1,0,2
8226,Germany 1. Bundesliga,2009/2010,4,1,3,5
8227,Germany 1. Bundesliga,2009/2010,0,0,0,0
8228,Germany 1. Bundesliga,2009/2010,2,0,2,2
8229,Germany 1. Bundesliga,2009/2010,1,2,-1,3
8230,Germany 1. Bundesliga,2009/2010,1,3,-2,4
8231,Germany 1. Bundesliga,2009/2010,4,3,1,7
8232,Germany 1. Bundesliga,2009/2010,2,3,-1,5
8233,Germany 1. Bundesliga,2009/2010,2,1,1,3
8234,Germany 1. Bundesliga,2009/2010,1,3,-2,4
8235,Germany 1. Bundesliga,2009/2010,0,0,0,0
8236,Germany 1. Bundesliga,2009/2010,3,3,0,6
8237,Germany 1. Bundesliga,2009/2010,1,2,-1,3
8238,Germany 1. Bundesliga,2009/2010,1,1,0,2
8239,Germany 1. Bundesliga,2009/2010,1,0,1,1
8240,Germany 1. Bundesliga,2009/2010,2,1,1,3
8241,Germany 1. Bundesliga,2009/2010,3,1,2,4
8242,Germany 1. Bundesliga,2009/2010,2,1,1,3
8243,Germany 1. Bundesliga,2009/2010,1,3,-2,4
8244,Germany 1. Bundesliga,2009/2010,1,1,0,2
8245,Germany 1. Bundesliga,2009/2010,2,0,2,2
8246,Germany 1. Bundesliga,2009/2010,2,1,1,3
8247,Germany 1. Bundesliga,2009/2010,2,1,1,3
8248,Germany 1. Bundesliga,2009/2010,1,5,-4,6
8249,Germany 1. Bundesliga,2009/2010,2,1,1,3
8250,Germany 1. Bundesliga,2009/2010,0,0,0,0
8251,Germany 1. Bundesliga,2009/2010,4,1,3,5
8252,Germany 1. Bundesliga,2009/2010,2,2,0,4
8253,Germany 1. Bundesliga,2009/2010,2,1,1,3
8254,Germany 1. Bundesliga,2009/2010,0,3,-3,3
8255,Germany 1. Bundesliga,2009/2010,1,5,-4,6
8256,Germany 1. Bundesliga,2009/2010,1,1,0,2
8257,Germany 1. Bundesliga,2009/2010,0,0,0,0
8258,Germany 1. Bundesliga,2009/2010,2,2,0,4
8259,Germany 1. Bundesliga,2009/2010,1,0,1,1
8260,Germany 1. Bundesliga,2009/2010,0,0,0,0
8261,Germany 1. Bundesliga,2009/2010,2,1,1,3
8262,Germany 1. Bundesliga,2009/2010,0,2,-2,2
8263,Germany 1. Bundesliga,2009/2010,2,1,1,3
8264,Germany 1. Bundesliga,2009/2010,0,0,0,0
8265,Germany 1. Bundesliga,2009/2010,0,1,-1,1
8266,Germany 1. Bundesliga,2009/2010,1,2,-1,3
8267,Germany 1. Bundesliga,2009/2010,1,1,0,2
8268,Germany 1. Bundesliga,2009/2010,1,0,1,1
8269,Germany 1. Bundesliga,2009/2010,3,0,3,3
8270,Germany 1. Bundesliga,2009/2010,2,2,0,4
8271,Germany 1. Bundesliga,2009/2010,4,1,3,5
8272,Germany 1. Bundesliga,2009/2010,1,2,-1,3
8273,Germany 1. Bundesliga,2009/2010,1,4,-3,5
8274,Germany 1. Bundesliga,2009/2010,1,1,0,2
8275,Germany 1. Bundesliga,2009/2010,3,2,1,5
8276,Germany 1. Bundesliga,2009/2010,0,1,-1,1
8277,Germany 1. Bundesliga,2009/2010,2,1,1,3
8278,Germany 1. Bundesliga,2009/2010,4,2,2,6
8279,Germany 1. Bundesliga,2009/2010,1,2,-1,3
8280,Germany 1. Bundesliga,2009/2010,2,1,1,3
8281,Germany 1. Bundesliga,2009/2010,1,4,-3,5
8282,Germany 1. Bundesliga,2009/2010,2,1,1,3
8283,Germany 1. Bundesliga,2009/2010,1,0,1,1
8284,Germany 1. Bundesliga,2009/2010,0,4,-4,4
8285,Germany 1. Bundesliga,2009/2010,0,1,-1,1
8286,Germany 1. Bundesliga,2009/2010,2,2,0,4
8287,Germany 1. Bundesliga,2009/2010,3,0,3,3
8288,Germany 1. Bundesliga,2009/2010,2,0,2,2
8289,Germany 1. Bundesliga,2009/2010,3,2,1,5
8290,Germany 1. Bundesliga,2009/2010,1,5,-4,6
8291,Germany 1. Bundesliga,2009/2010,1,0,1,1
8292,Germany 1. Bundesliga,2009/2010,2,1,1,3
8293,Germany 1. Bundesliga,2009/2010,1,1,0,2
8294,Germany 1. Bundesliga,2009/2010,0,0,0,0
8295,Germany 1. Bundesliga,2009/2010,1,2,-1,3
8296,Germany 1. Bundesliga,2009/2010,0,2,-2,2
8297,Germany 1. Bundesliga,2009/2010,4,2,2,6
8298,Germany 1. Bundesliga,2009/2010,0,0,0,0
8299,Germany 1. Bundesliga,2009/2010,1,2,-1,3
8300,Germany 1. Bundesliga,2009/2010,1,4,-3,5
8301,Germany 1. Bundesliga,2009/2010,0,2,-2,2
8302,Germany 1. Bundesliga,2009/2010,1,0,1,1
8303,Germany 1. Bundesliga,2009/2010,1,1,0,2
8304,Germany 1. Bundesliga,2009/2010,0,0,0,0
8305,Germany 1. Bundesliga,2009/2010,2,1,1,3
8306,Germany 1. Bundesliga,2009/2010,2,1,1,3
8307,Germany 1. Bundesliga,2009/2010,1,2,-1,3
8308,Germany 1. Bundesliga,2009/2010,4,0,4,4
8309,Germany 1. Bundesliga,2009/2010,1,1,0,2
8310,Germany 1. Bundesliga,2009/2010,3,2,1,5
8311,Germany 1. Bundesliga,2009/2010,0,3,-3,3
8312,Germany 1. Bundesliga,2009/2010,2,0,2,2
8313,Germany 1. Bundesliga,2009/2010,1,1,0,2
8314,Germany 1. Bundesliga,2009/2010,3,0,3,3
8315,Germany 1. Bundesliga,2009/2010,2,4,-2,6
8316,Germany 1. Bundesliga,2009/2010,0,5,-5,5
8317,Germany 1. Bundesliga,2009/2010,0,0,0,0
8318,Germany 1. Bundesliga,2009/2010,0,2,-2,2
8319,Germany 1. Bundesliga,2009/2010,1,0,1,1
8320,Germany 1. Bundesliga,2009/2010,2,1,1,3
8321,Germany 1. Bundesliga,2009/2010,0,0,0,0
8322,Germany 1. Bundesliga,2009/2010,1,1,0,2
8323,Germany 1. Bundesliga,2009/2010,4,0,4,4
8324,Germany 1. Bundesliga,2009/2010,0,1,-1,1
8325,Germany 1. Bundesliga,2009/2010,0,2,-2,2
8326,Germany 1. Bundesliga,2009/2010,1,2,-1,3
8327,Germany 1. Bundesliga,2009/2010,4,2,2,6
8328,Germany 1. Bundesliga,2009/2010,1,0,1,1
8329,Germany 1. Bundesliga,2009/2010,2,0,2,2
8330,Germany 1. Bundesliga,2009/2010,0,2,-2,2
8331,Germany 1. Bundesliga,2009/2010,7,0,7,7
8332,Germany 1. Bundesliga,2009/2010,0,1,-1,1
8333,Germany 1. Bundesliga,2009/2010,1,1,0,2
8334,Germany 1. Bundesliga,2009/2010,2,1,1,3
8335,Germany 1. Bundesliga,2009/2010,3,1,2,4
8336,Germany 1. Bundesliga,2009/2010,2,4,-2,6
8337,Germany 1. Bundesliga,2009/2010,2,1,1,3
8338,Germany 1. Bundesliga,2009/2010,2,2,0,4
8339,Germany 1. Bundesliga,2009/2010,2,0,2,2
8340,Germany 1. Bundesliga,2009/2010,3,0,3,3
8341,Germany 1. Bundesliga,2009/2010,1,0,1,1
8342,Germany 1. Bundesliga,2009/2010,0,1,-1,1
8343,Germany 1. Bundesliga,2009/2010,1,0,1,1
8344,Germany 1. Bundesliga,2009/2010,2,3,-1,5
8345,Germany 1. Bundesliga,2009/2010,0,2,-2,2
8346,Germany 1. Bundesliga,2009/2010,3,3,0,6
8347,Germany 1. Bundesliga,2009/2010,1,1,0,2
8348,Germany 1. Bundesliga,2009/2010,5,1,4,6
8349,Germany 1. Bundesliga,2009/2010,3,1,2,4
8350,Germany 1. Bundesliga,2009/2010,1,1,0,2
8351,Germany 1. Bundesliga,2009/2010,4,0,4,4
8352,Germany 1. Bundesliga,2009/2010,1,1,0,2
8353,Germany 1. Bundesliga,2009/2010,2,2,0,4
8354,Germany 1. Bundesliga,2009/2010,0,2,-2,2
8355,Germany 1. Bundesliga,2009/2010,1,2,-1,3
8356,Germany 1. Bundesliga,2009/2010,2,2,0,4
8357,Germany 1. Bundesliga,2009/2010,6,1,5,7
8358,Germany 1. Bundesliga,2009/2010,1,1,0,2
8359,Germany 1. Bundesliga,2009/2010,1,3,-2,4
8360,Germany 1. Bundesliga,2009/2010,3,1,2,4
8361,Germany 1. Bundesliga,2009/2010,3,1,2,4
8362,Germany 1. Bundesliga,2009/2010,1,0,1,1
8363,Germany 1. Bundesliga,2009/2010,0,3,-3,3
8364,Germany 1. Bundesliga,2009/2010,0,0,0,0
8365,Germany 1. Bundesliga,2009/2010,1,1,0,2
8366,Germany 1. Bundesliga,2009/2010,1,1,0,2
8367,Germany 1. Bundesliga,2009/2010,3,0,3,3
8368,Germany 1. Bundesliga,2009/2010,2,1,1,3
8369,Germany 1. Bundesliga,2009/2010,3,1,2,4
8370,Germany 1. Bundesliga,2009/2010,0,0,0,0
8371,Germany 1. Bundesliga,2009/2010,2,3,-1,5
8372,Germany 1. Bundesliga,2009/2010,0,1,-1,1
8373,Germany 1. Bundesliga,2009/2010,1,1,0,2
8374,Germany 1. Bundesliga,2009/2010,0,1,-1,1
8375,Germany 1. Bundesliga,2009/2010,2,0,2,2
8376,Germany 1. Bundesliga,2009/2010,3,1,2,4
8377,Germany 1. Bundesliga,2009/2010,1,5,-4,6
8378,Germany 1. Bundesliga,2009/2010,0,0,0,0
8379,Germany 1. Bundesliga,2009/2010,2,3,-1,5
8380,Germany 1. Bundesliga,2009/2010,0,2,-2,2
8381,Germany 1. Bundesliga,2009/2010,1,2,-1,3
8382,Germany 1. Bundesliga,2009/2010,1,0,1,1
8383,Germany 1. Bundesliga,2009/2010,2,1,1,3
8384,Germany 1. Bundesliga,2009/2010,3,0,3,3
8385,Germany 1. Bundesliga,2009/2010,2,1,1,3
8386,Germany 1. Bundesliga,2009/2010,0,0,0,0
8387,Germany 1. Bundesliga,2009/2010,0,2,-2,2
8388,Germany 1. Bundesliga,2009/2010,0,4,-4,4
8389,Germany 1. Bundesliga,2009/2010,1,2,-1,3
8390,Germany 1. Bundesliga,2009/2010,1,1,0,2
8391,Germany 1. Bundesliga,2009/2010,2,3,-1,5
8392,Germany 1. Bundesliga,2009/2010,1,1,0,2
8393,Germany 1. Bundesliga,2009/2010,2,4,-2,6
8394,Germany 1. Bundesliga,2009/2010,1,0,1,1
8395,Germany 1. Bundesliga,2009/2010,0,1,-1,1
8396,Germany 1. Bundesliga,2009/2010,3,0,3,3
8397,Germany 1. Bundesliga,2009/2010,4,2,2,6
8398,Germany 1. Bundesliga,2009/2010,3,0,3,3
8399,Germany 1. Bundesliga,2009/2010,0,3,-3,3
8400,Germany 1. Bundesliga,2009/2010,0,1,-1,1
8401,Germany 1. Bundesliga,2009/2010,0,1,-1,1
8402,Germany 1. Bundesliga,2009/2010,5,1,4,6
8403,Germany 1. Bundesliga,2009/2010,0,0,0,0
8404,Germany 1. Bundesliga,2009/2010,4,0,4,4
8405,Germany 1. Bundesliga,2009/2010,0,2,-2,2
8406,Germany 1. Bundesliga,2009/2010,1,3,-2,4
8407,Germany 1. Bundesliga,2009/2010,2,0,2,2
8408,Germany 1. Bundesliga,2009/2010,1,1,0,2
8409,Germany 1. Bundesliga,2009/2010,5,2,3,7
8410,Germany 1. Bundesliga,2009/2010,2,1,1,3
8411,Germany 1. Bundesliga,2009/2010,0,1,-1,1
8412,Germany 1. Bundesliga,2009/2010,0,0,0,0
8413,Germany 1. Bundesliga,2009/2010,2,0,2,2
8414,Germany 1. Bundesliga,2009/2010,1,2,-1,3
8415,Germany 1. Bundesliga,2009/2010,2,0,2,2
8416,Germany 1. Bundesliga,2009/2010,2,1,1,3
8417,Germany 1. Bundesliga,2009/2010,1,2,-1,3
8418,Germany 1. Bundesliga,2009/2010,2,1,1,3
8419,Germany 1. Bundesliga,2009/2010,1,0,1,1
8420,Germany 1. Bundesliga,2009/2010,3,0,3,3
8421,Germany 1. Bundesliga,2010/2011,2,1,1,3
8422,Germany 1. Bundesliga,2010/2011,4,1,3,5
8423,Germany 1. Bundesliga,2010/2011,1,1,0,2
8424,Germany 1. Bundesliga,2010/2011,1,3,-2,4
8425,Germany 1. Bundesliga,2010/2011,1,3,-2,4
8426,Germany 1. Bundesliga,2010/2011,2,1,1,3
8427,Germany 1. Bundesliga,2010/2011,2,1,1,3
8428,Germany 1. Bundesliga,2010/2011,2,0,2,2
8429,Germany 1. Bundesliga,2010/2011,0,2,-2,2
8430,Germany 1. Bundesliga,2010/2011,4,2,2,6
8431,Germany 1. Bundesliga,2010/2011,0,1,-1,1
8432,Germany 1. Bundesliga,2010/2011,2,3,-1,5
8433,Germany 1. Bundesliga,2010/2011,2,0,2,2
8434,Germany 1. Bundesliga,2010/2011,0,2,-2,2
8435,Germany 1. Bundesliga,2010/2011,4,0,4,4
8436,Germany 1. Bundesliga,2010/2011,3,2,1,5
8437,Germany 1. Bundesliga,2010/2011,3,0,3,3
8438,Germany 1. Bundesliga,2010/2011,1,3,-2,4
8439,Germany 1. Bundesliga,2010/2011,3,0,3,3
8440,Germany 1. Bundesliga,2010/2011,3,1,2,4
8441,Germany 1. Bundesliga,2010/2011,6,0,6,6
8442,Germany 1. Bundesliga,2010/2011,2,1,1,3
8443,Germany 1. Bundesliga,2010/2011,3,1,2,4
8444,Germany 1. Bundesliga,2010/2011,3,3,0,6
8445,Germany 1. Bundesliga,2010/2011,1,0,1,1
8446,Germany 1. Bundesliga,2010/2011,0,4,-4,4
8447,Germany 1. Bundesliga,2010/2011,3,1,2,4
8448,Germany 1. Bundesliga,2010/2011,3,0,3,3
8449,Germany 1. Bundesliga,2010/2011,0,0,0,0
8450,Germany 1. Bundesliga,2010/2011,2,0,2,2
8451,Germany 1. Bundesliga,2010/2011,2,2,0,4
8452,Germany 1. Bundesliga,2010/2011,0,1,-1,1
8453,Germany 1. Bundesliga,2010/2011,0,1,-1,1
8454,Germany 1. Bundesliga,2010/2011,0,4,-4,4
8455,Germany 1. Bundesliga,2010/2011,3,3,0,6
8456,Germany 1. Bundesliga,2010/2011,0,1,-1,1
8457,Germany 1. Bundesliga,2010/2011,4,0,4,4
8458,Germany 1. Bundesliga,2010/2011,1,1,0,2
8459,Germany 1. Bundesliga,2010/2011,0,1,-1,1
8460,Germany 1. Bundesliga,2010/2011,0,4,-4,4
8461,Germany 1. Bundesliga,2010/2011,2,3,-1,5
8462,Germany 1. Bundesliga,2010/2011,1,2,-1,3
8463,Germany 1. Bundesliga,2010/2011,3,2,1,5
8464,Germany 1. Bundesliga,2010/2011,1,3,-2,4
8465,Germany 1. Bundesliga,2010/2011,1,1,0,2
8466,Germany 1. Bundesliga,2010/2011,4,1,3,5
8467,Germany 1. Bundesliga,2010/2011,3,0,3,3
8468,Germany 1. Bundesliga,2010/2011,4,1,3,5
8469,Germany 1. Bundesliga,2010/2011,4,2,2,6
8470,Germany 1. Bundesliga,2010/2011,3,0,3,3
8471,Germany 1. Bundesliga,2010/2011,2,2,0,4
8472,Germany 1. Bundesliga,2010/2011,1,1,0,2
8473,Germany 1. Bundesliga,2010/2011,3,0,3,3
8474,Germany 1. Bundesliga,2010/2011,5,0,5,5
8475,Germany 1. Bundesliga,2010/2011,2,0,2,2
8476,Germany 1. Bundesliga,2010/2011,3,2,1,5
8477,Germany 1. Bundesliga,2010/2011,1,1,0,2
8478,Germany 1. Bundesliga,2010/2011,0,0,0,0
8479,Germany 1. Bundesliga,2010/2011,2,1,1,3
8480,Germany 1. Bundesliga,2010/2011,1,2,-1,3
8481,Germany 1. Bundesliga,2010/2011,1,0,1,1
8482,Germany 1. Bundesliga,2010/2011,0,2,-2,2
8483,Germany 1. Bundesliga,2010/2011,1,0,1,1
8484,Germany 1. Bundesliga,2010/2011,3,0,3,3
8485,Germany 1. Bundesliga,2010/2011,2,0,2,2
8486,Germany 1. Bundesliga,2010/2011,2,4,-2,6
8487,Germany 1. Bundesliga,2010/2011,0,1,-1,1
8488,Germany 1. Bundesliga,2010/2011,1,1,0,2
8489,Germany 1. Bundesliga,2010/2011,1,0,1,1
8490,Germany 1. Bundesliga,2010/2011,3,0,3,3
8491,Germany 1. Bundesliga,2010/2011,2,1,1,3
8492,Germany 1. Bundesliga,2010/2011,0,0,0,0
8493,Germany 1. Bundesliga,2010/2011,3,0,3,3
8494,Germany 1. Bundesliga,2010/2011,1,2,-1,3
8495,Germany 1. Bundesliga,2010/2011,2,2,0,4
8496,Germany 1. Bundesliga,2010/2011,3,5,-2,8
8497,Germany 1. Bundesliga,2010/2011,2,2,0,4
8498,Germany 1. Bundesliga,2010/2011,1,0,1,1
8499,Germany 1. Bundesliga,2010/2011,1,2,-1,3
8500,Germany 1. Bundesliga,2010/2011,3,1,2,4
8501,Germany 1. Bundesliga,2010/2011,2,4,-2,6
8502,Germany 1. Bundesliga,2010/2011,0,1,-1,1
8503,Germany 1. Bundesliga,2010/2011,2,1,1,3
8504,Germany 1. Bundesliga,2010/2011,1,3,-2,4
8505,Germany 1. Bundesliga,2010/2011,1,0,1,1
8506,Germany 1. Bundesliga,2010/2011,1,1,0,2
8507,Germany 1. Bundesliga,2010/2011,0,3,-3,3
8508,Germany 1. Bundesliga,2010/2011,0,1,-1,1
8509,Germany 1. Bundesliga,2010/2011,1,1,0,2
8510,Germany 1. Bundesliga,2010/2011,2,2,0,4
8511,Germany 1. Bundesliga,2010/2011,5,1,4,6
8512,Germany 1. Bundesliga,2010/2011,1,1,0,2
8513,Germany 1. Bundesliga,2010/2011,1,0,1,1
8514,Germany 1. Bundesliga,2010/2011,0,1,-1,1
8515,Germany 1. Bundesliga,2010/2011,2,2,0,4
8516,Germany 1. Bundesliga,2010/2011,1,3,-2,4
8517,Germany 1. Bundesliga,2010/2011,3,0,3,3
8518,Germany 1. Bundesliga,2010/2011,1,1,0,2
8519,Germany 1. Bundesliga,2010/2011,0,1,-1,1
8520,Germany 1. Bundesliga,2010/2011,1,2,-1,3
8521,Germany 1. Bundesliga,2010/2011,4,2,2,6
8522,Germany 1. Bundesliga,2010/2011,3,6,-3,9
8523,Germany 1. Bundesliga,2010/2011,1,3,-2,4
8524,Germany 1. Bundesliga,2010/2011,3,4,-1,7
8525,Germany 1. Bundesliga,2010/2011,1,3,-2,4
8526,Germany 1. Bundesliga,2010/2011,1,2,-1,3
8527,Germany 1. Bundesliga,2010/2011,2,0,2,2
8528,Germany 1. Bundesliga,2010/2011,0,1,-1,1
8529,Germany 1. Bundesliga,2010/2011,0,1,-1,1
8530,Germany 1. Bundesliga,2010/2011,1,3,-2,4
8531,Germany 1. Bundesliga,2010/2011,2,0,2,2
8532,Germany 1. Bundesliga,2010/2011,0,1,-1,1
8533,Germany 1. Bundesliga,2010/2011,0,3,-3,3
8534,Germany 1. Bundesliga,2010/2011,0,1,-1,1
8535,Germany 1. Bundesliga,2010/2011,2,0,2,2
8536,Germany 1. Bundesliga,2010/2011,0,1,-1,1
8537,Germany 1. Bundesliga,2010/2011,3,0,3,3
8538,Germany 1. Bundesliga,2010/2011,0,0,0,0
8539,Germany 1. Bundesliga,2010/2011,0,1,-1,1
8540,Germany 1. Bundesliga,2010/2011,1,1,0,2
8541,Germany 1. Bundesliga,2010/2011,3,2,1,5
8542,Germany 1. Bundesliga,2010/2011,2,3,-1,5
8543,Germany 1. Bundesliga,2010/2011,3,2,1,5
8544,Germany 1. Bundesliga,2010/2011,0,0,0,0
8545,Germany 1. Bundesliga,2010/2011,1,0,1,1
8546,Germany 1. Bundesliga,2010/2011,1,0,1,1
8547,Germany 1. Bundesliga,2010/2011,4,0,4,4
8548,Germany 1. Bundesliga,2010/2011,1,0,1,1
8549,Germany 1. Bundesliga,2010/2011,1,1,0,2
8550,Germany 1. Bundesliga,2010/2011,1,4,-3,5
8551,Germany 1. Bundesliga,2010/2011,0,1,-1,1
8552,Germany 1. Bundesliga,2010/2011,0,3,-3,3
8553,Germany 1. Bundesliga,2010/2011,4,2,2,6
8554,Germany 1. Bundesliga,2010/2011,1,1,0,2
8555,Germany 1. Bundesliga,2010/2011,3,1,2,4
8556,Germany 1. Bundesliga,2010/2011,4,2,2,6
8557,Germany 1. Bundesliga,2010/2011,2,0,2,2
8558,Germany 1. Bundesliga,2010/2011,4,0,4,4
8559,Germany 1. Bundesliga,2010/2011,1,3,-2,4
8560,Germany 1. Bundesliga,2010/2011,1,1,0,2
8561,Germany 1. Bundesliga,2010/2011,2,1,1,3
8562,Germany 1. Bundesliga,2010/2011,2,1,1,3
8563,Germany 1. Bundesliga,2010/2011,3,0,3,3
8564,Germany 1. Bundesliga,2010/2011,3,0,3,3
8565,Germany 1. Bundesliga,2010/2011,1,3,-2,4
8566,Germany 1. Bundesliga,2010/2011,1,1,0,2
8567,Germany 1. Bundesliga,2010/2011,2,2,0,4
8568,Germany 1. Bundesliga,2010/2011,2,1,1,3
8569,Germany 1. Bundesliga,2010/2011,0,2,-2,2
8570,Germany 1. Bundesliga,2010/2011,1,2,-1,3
8571,Germany 1. Bundesliga,2010/2011,1,0,1,1
8572,Germany 1. Bundesliga,2010/2011,1,1,0,2
8573,Germany 1. Bundesliga,2010/2011,0,1,-1,1
8574,Germany 1. Bundesliga,2010/2011,3,0,3,3
8575,Germany 1. Bundesliga,2010/2011,1,0,1,1
8576,Germany 1. Bundesliga,2010/2011,1,0,1,1
8577,Germany 1. Bundesliga,2010/2011,2,4,-2,6
8578,Germany 1. Bundesliga,2010/2011,0,0,0,0
8579,Germany 1. Bundesliga,2010/2011,2,0,2,2
8580,Germany 1. Bundesliga,2010/2011,1,3,-2,4
8581,Germany 1. Bundesliga,2010/2011,3,1,2,4
8582,Germany 1. Bundesliga,2010/2011,5,0,5,5
8583,Germany 1. Bundesliga,2010/2011,6,0,6,6
8584,Germany 1. Bundesliga,2010/2011,2,1,1,3
8585,Germany 1. Bundesliga,2010/2011,1,1,0,2
8586,Germany 1. Bundesliga,2010/2011,1,2,-1,3
8587,Germany 1. Bundesliga,2010/2011,0,1,-1,1
8588,Germany 1. Bundesliga,2010/2011,1,0,1,1
8589,Germany 1. Bundesliga,2010/2011,4,0,4,4
8590,Germany 1. Bundesliga,2010/2011,2,1,1,3
8591,Germany 1. Bundesliga,2010/2011,1,2,-1,3
8592,Germany 1. Bundesliga,2010/2011,2,0,2,2
8593,Germany 1. Bundesliga,2010/2011,1,1,0,2
8594,Germany 1. Bundesliga,2010/2011,1,1,0,2
8595,Germany 1. Bundesliga,2010/2011,6,2,4,8
8596,Germany 1. Bundesliga,2010/2011,2,1,1,3
8597,Germany 1. Bundesliga,2010/2011,0,1,-1,1
